id,year,alterid,age,educ,sex,relig,race,a_talkto,a_sibling,a_parent,a_spouse,a_child,a_othfam,a_cowork,a_friend,a_neighbr,a_advisor,a_memgrp,a_other,n_nonmiss
1719,2004,4,57,3,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,17
1722,2004,4,70,,2,2,3,2,2,2,2,2,1,2,1,2,1,2,2,16
1726,2004,4,40,6,1,,2,1,2,2,2,2,2,2,2,2,2,2,1,16
1733,2004,4,42,3,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,17
1745,2004,4,50,6,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1758,2004,4,60,3,2,1,4,2,2,2,2,2,2,2,1,2,1,2,2,17
1770,2004,4,25,3,2,5,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1790,2004,4,,3,1,,2,1,2,2,2,2,2,1,2,2,2,2,2,15
1795,2004,4,62,6,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,17
1798,2004,4,27,6,2,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
1800,2004,4,59,4,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,17
1812,2004,4,22,3,1,4,4,2,2,2,2,1,2,2,1,2,2,2,2,17
1820,2004,4,27,4,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1823,2004,4,54,7,1,1,4,3,2,2,2,2,2,1,1,2,2,2,2,17
1824,2004,4,72,6,1,1,4,2,2,1,2,2,2,2,1,2,2,2,2,17
1826,2004,4,52,3,2,1,4,4,2,2,2,2,2,2,1,2,2,2,2,17
1833,2004,4,18,4,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1834,2004,4,44,6,1,5,4,1,2,2,2,2,2,1,1,2,1,2,2,17
1838,2004,4,35,6,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1846,2004,4,31,6,1,1,4,3,2,2,2,1,2,2,2,2,2,2,2,17
1859,2004,4,71,6,2,1,4,4,2,2,2,2,2,2,1,2,2,2,2,17
1864,2004,4,47,4,1,4,4,1,2,2,2,2,1,2,1,2,2,2,2,17
1865,2004,4,37,4,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,17
1869,2004,4,24,4,1,1,4,2,1,2,2,2,2,2,1,2,1,1,2,17
1871,2004,4,50,3,2,,4,2,2,2,2,2,2,2,1,1,2,2,2,16
1881,2004,4,54,7,1,4,4,2,2,2,2,2,1,2,1,2,2,2,2,17
1882,2004,4,55,7,1,1,4,2,2,2,2,1,2,2,1,2,1,2,2,17
1883,2004,4,52,4,2,4,1,2,2,1,2,2,2,2,1,2,1,2,2,17
1890,2004,4,45,3,2,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1903,2004,4,21,4,1,2,4,2,2,2,2,1,2,2,1,2,2,2,2,17
1905,2004,4,45,7,2,1,4,3,2,2,2,2,2,2,2,2,1,2,2,17
1908,2004,4,23,3,1,2,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1911,2004,4,37,3,2,,4,3,2,2,2,2,2,2,1,2,2,2,2,16
1921,2004,4,20,4,2,4,4,2,2,2,2,2,1,2,1,2,1,2,2,17
1925,2004,4,39,5,1,2,5,1,2,2,2,2,2,2,1,2,2,2,2,17
1926,2004,4,55,7,1,,4,2,2,2,2,2,2,2,2,2,1,2,2,16
1961,2004,4,64,2,1,1,4,2,2,1,2,2,2,2,1,2,1,1,2,17
1976,2004,4,64,4,2,5,1,2,2,2,2,2,2,2,1,1,2,2,2,17
1982,2004,4,48,3,2,2,4,1,1,2,2,2,2,2,1,2,2,2,2,17
1991,2004,4,53,7,1,1,4,3,2,2,2,1,2,2,2,2,2,2,2,17
1997,2004,4,48,7,1,2,4,3,1,2,2,2,2,2,2,2,2,2,2,17
2003,2004,4,19,2,1,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
2028,2004,4,41,3,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,17
2029,2004,4,40,3,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2036,2004,4,40,4,2,,4,2,1,2,2,2,2,2,1,2,1,2,2,16
2050,2004,4,24,6,2,2,4,2,2,2,2,2,2,2,1,2,1,1,2,17
2052,2004,4,58,2,1,4,4,2,2,1,2,2,2,2,1,2,1,2,2,17
2056,2004,4,31,6,2,,5,2,2,2,2,2,2,1,1,2,2,2,2,16
2057,2004,4,25,3,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2058,2004,4,27,5,1,1,4,3,2,2,2,2,1,2,1,2,1,2,2,17
2063,2004,4,49,4,1,2,4,4,2,2,2,2,1,2,1,2,1,2,2,17
2066,2004,4,65,7,1,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
2087,2004,4,51,4,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,17
2102,2004,4,21,4,2,4,4,1,2,2,2,2,1,2,2,2,2,2,2,17
2104,2004,4,51,5,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2150,2004,4,82,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,1,17
2174,2004,4,39,3,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
2188,2004,4,83,4,1,1,4,1,2,2,1,2,2,2,1,2,2,1,2,17
2228,2004,4,44,3,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
2269,2004,4,16,2,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
2290,2004,4,44,3,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,17
2292,2004,4,31,3,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
2295,2004,4,58,3,2,1,4,1,2,1,2,2,2,2,1,2,1,2,2,17
2296,2004,4,22,4,2,1,4,1,1,2,2,2,2,2,1,2,2,2,2,17
2302,2004,4,32,6,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2303,2004,4,42,3,2,1,4,1,2,2,2,2,2,2,1,1,2,2,2,17
2313,2004,4,45,2,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
2320,2004,4,29,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
2323,2004,4,22,4,2,1,4,3,2,2,2,2,1,2,1,2,2,2,2,17
2409,2004,4,60,6,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
2470,2004,4,30,3,2,1,4,1,2,2,2,2,1,2,1,2,2,2,2,17
2483,2004,4,66,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,17
2486,2004,4,51,2,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
2490,2004,4,72,,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,16
2500,2004,4,58,6,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,17
2549,2004,4,70,6,1,4,4,2,1,2,2,2,2,2,2,2,1,2,2,17
2606,2004,4,53,2,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2652,2004,4,37,6,1,1,4,1,2,2,2,2,2,2,1,2,1,1,2,17
2655,2004,4,53,3,2,5,4,3,1,2,2,2,2,2,1,2,1,2,2,17
2667,2004,4,35,6,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,17
2681,2004,4,,,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,15
2693,2004,4,75,6,1,2,4,1,2,2,2,2,2,1,1,2,2,1,2,17
2695,2004,4,46,4,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2696,2004,4,24,4,2,4,4,3,2,2,2,2,2,2,1,2,2,2,2,17
2713,2004,4,36,4,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
2715,2004,4,24,3,2,1,4,3,2,2,2,1,2,2,1,2,1,1,2,17
2726,2004,4,53,7,2,4,5,1,1,2,2,2,2,2,1,2,1,1,2,17
2730,2004,4,54,6,2,2,4,2,2,2,2,2,2,2,1,2,1,2,2,17
2732,2004,4,18,4,2,1,4,2,2,2,2,1,2,2,1,2,2,2,2,17
2735,2004,4,42,6,1,5,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2736,2004,4,41,6,2,1,4,2,2,2,2,2,2,2,1,1,1,1,2,17
2749,2004,4,41,4,1,2,3,3,2,2,2,2,2,2,1,2,2,2,2,17
2750,2004,4,38,6,2,5,4,3,2,2,2,2,2,2,1,2,1,1,2,17
2758,2004,4,25,3,1,,4,1,2,2,2,2,2,1,2,2,2,2,2,16
2776,2004,4,35,3,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,17
2781,2004,4,85,3,1,1,4,2,2,2,2,2,2,2,1,1,2,2,2,17
2782,2004,4,62,7,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2784,2004,4,33,6,2,1,4,1,2,2,2,2,2,1,2,2,2,2,2,17
2798,2004,4,29,6,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,17
2801,2004,4,47,6,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,17
2804,2004,4,41,3,1,1,4,2,2,2,2,2,2,2,1,2,1,2,2,17
2807,2004,4,73,6,1,1,4,2,2,2,2,2,2,2,1,1,2,1,2,17
2810,2004,4,40,6,1,2,4,1,2,2,2,2,2,2,1,2,1,2,2,17
10,2004,5,30,4,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,17
36,2004,5,57,7,1,3,4,2,2,2,2,2,2,2,1,2,2,2,2,17
80,2004,5,78,,1,2,4,3,2,2,2,2,1,2,2,2,2,2,2,16
84,2004,5,55,7,1,2,4,2,2,2,2,2,2,1,1,2,2,2,2,17
90,2004,5,45,7,1,,4,4,2,2,2,2,2,2,1,2,2,2,2,16
92,2004,5,38,6,1,,4,2,2,2,2,2,2,1,2,2,2,2,2,16
103,2004,5,27,5,2,1,4,2,2,2,2,2,2,1,2,2,2,2,2,17
171,2004,5,44,3,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,17
177,2004,5,76,7,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
181,2004,5,47,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,17
218,2004,5,30,7,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,17
233,2004,5,35,3,2,1,4,2,2,2,2,2,2,1,1,2,1,2,2,17
250,2004,5,58,6,2,3,4,2,2,2,2,2,2,2,1,2,2,2,2,17
253,2004,5,19,4,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,17
258,2004,5,44,3,1,3,4,1,2,2,2,2,2,2,1,2,2,2,2,17
269,2004,5,61,7,2,5,4,2,2,1,2,2,2,2,1,2,1,2,2,17
276,2004,5,35,6,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,17
278,2004,5,60,7,1,1,4,4,2,2,2,2,1,2,2,2,1,2,2,17
280,2004,5,34,6,2,2,4,2,2,2,2,2,2,2,1,2,1,2,2,17
316,2004,5,52,6,2,1,4,3,2,2,2,2,2,2,1,2,2,1,2,17
337,2004,5,53,7,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
350,2004,5,92,4,2,2,4,1,2,1,2,2,2,2,2,2,1,2,2,17
353,2004,5,37,3,2,2,4,1,2,2,2,2,2,2,1,2,2,2,2,17
370,2004,5,49,7,2,4,4,2,2,2,2,2,1,2,1,2,1,2,2,17
372,2004,5,38,6,1,4,4,2,2,2,2,2,1,2,1,2,2,2,2,17
373,2004,5,71,5,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
375,2004,5,33,5,2,,4,2,2,2,2,2,2,2,1,2,2,2,2,16
377,2004,5,46,5,2,2,5,1,2,2,1,2,2,2,2,2,2,2,2,17
381,2004,5,44,5,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
393,2004,5,35,,1,,4,2,2,2,2,2,2,2,1,2,2,2,2,15
394,2004,5,80,6,1,,4,3,2,2,2,2,2,2,2,2,2,1,2,16
402,2004,5,44,7,2,2,4,2,2,2,2,2,2,1,1,2,1,1,2,17
413,2004,5,55,3,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,17
424,2004,5,54,7,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,17
431,2004,5,22,6,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,17
460,2004,5,67,4,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,17
471,2004,5,46,5,1,,4,4,2,2,2,1,2,2,1,2,1,2,2,16
511,2004,5,29,5,1,1,4,4,2,2,2,2,2,2,2,1,2,2,2,17
530,2004,5,39,3,1,4,4,1,2,2,1,2,2,2,1,2,1,2,2,17
559,2004,5,37,6,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,17
568,2004,5,76,3,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,17
587,2004,5,41,6,2,5,2,3,2,2,2,2,2,2,1,2,2,2,2,17
630,2004,5,36,4,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,17
691,2004,5,58,7,1,2,4,1,2,2,2,2,2,1,1,2,1,2,2,17
717,2004,5,31,4,2,1,4,1,1,2,2,2,2,2,1,2,1,2,2,17
726,2004,5,31,6,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
733,2004,5,25,2,2,1,4,3,2,2,2,1,2,2,2,2,2,2,2,17
742,2004,5,43,4,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
744,2004,5,69,6,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
746,2004,5,45,3,2,5,4,2,2,2,2,2,2,1,1,2,2,1,2,17
748,2004,5,73,7,1,1,4,2,2,2,2,2,1,2,1,2,1,2,2,17
759,2004,5,40,6,1,2,4,1,2,2,2,2,2,1,1,2,2,2,2,17
763,2004,5,73,5,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
769,2004,5,36,3,2,,2,3,2,2,2,2,2,2,1,2,1,1,2,16
789,2004,5,41,6,1,2,4,1,2,2,2,2,2,1,2,2,2,2,2,17
794,2004,5,58,3,1,,4,2,2,2,2,2,2,2,1,2,2,2,1,16
811,2004,5,53,3,1,4,4,2,2,1,2,2,2,2,2,2,2,2,2,17
816,2004,5,45,6,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
821,2004,5,32,5,2,,4,1,2,2,2,2,2,2,2,2,1,2,1,16
828,2004,5,45,5,2,1,4,3,1,2,2,2,2,2,1,2,2,2,2,17
877,2004,5,56,7,2,3,4,1,2,1,2,2,2,2,2,2,2,2,2,17
893,2004,5,73,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,17
905,2004,5,38,4,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,17
912,2004,5,22,4,2,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
915,2004,5,28,6,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
920,2004,5,55,6,2,4,4,1,2,2,2,2,2,1,1,2,2,1,2,17
936,2004,5,27,4,2,,4,1,2,2,2,2,2,2,1,2,2,2,2,16
939,2004,5,48,4,2,,5,1,2,2,2,2,2,2,1,2,2,2,2,16
1026,2004,5,22,6,1,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1035,2004,5,23,3,1,,4,3,2,2,2,2,2,2,1,2,2,2,2,16
1055,2004,5,33,6,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,17
1067,2004,5,57,6,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1122,2004,5,47,3,1,,4,1,2,2,2,2,2,1,2,2,2,2,2,16
1130,2004,5,63,3,2,,4,3,2,2,2,2,1,2,2,2,2,2,2,16
1136,2004,5,33,3,2,,4,1,2,2,2,2,2,1,1,2,1,2,2,16
1162,2004,5,76,3,1,2,4,2,2,2,2,2,2,2,1,2,2,2,2,17
1205,2004,5,26,3,1,1,4,1,2,2,2,1,2,2,1,2,2,2,2,17
1220,2004,5,57,5,2,1,4,2,2,2,2,2,2,2,1,2,1,2,2,17
1246,2004,5,52,3,2,4,4,1,2,2,2,2,2,1,2,2,2,2,2,17
1261,2004,5,31,6,2,2,4,3,2,2,2,2,2,2,1,2,2,1,2,17
1280,2004,5,70,6,2,4,4,1,2,2,2,2,1,2,1,1,2,2,2,17
1283,2004,5,37,6,2,2,4,3,1,2,2,2,2,2,1,2,1,2,2,17
1286,2004,5,73,7,1,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1296,2004,5,67,4,1,1,2,4,2,2,2,2,1,2,1,2,2,2,2,17
1300,2004,5,34,6,1,5,4,1,2,2,2,2,2,1,1,2,2,1,2,17
1337,2004,5,50,5,1,1,4,4,2,2,2,2,2,2,2,2,2,1,2,17
1338,2004,5,29,3,2,5,4,1,2,2,2,1,2,2,1,2,2,2,2,17
1341,2004,5,59,7,1,1,4,3,2,2,2,2,2,2,2,2,1,2,2,17
1354,2004,5,46,6,1,2,4,1,2,2,2,2,2,1,2,2,2,2,2,17
1398,2004,5,25,4,2,,4,2,2,2,2,2,2,1,1,2,2,2,2,16
1408,2004,5,60,7,2,3,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1431,2004,5,42,6,1,1,4,2,2,2,2,2,2,2,2,2,2,1,2,17
1432,2004,5,30,3,1,5,4,2,1,2,2,2,2,2,2,2,2,2,2,17
1466,2004,5,30,6,2,1,4,1,2,2,1,2,2,2,1,2,2,2,2,17
1483,2004,5,20,4,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,17
1496,2004,5,77,3,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1505,2004,5,21,5,2,1,4,1,2,2,2,2,2,2,1,1,2,1,2,17
1531,2004,5,23,6,2,4,4,2,1,2,2,2,2,2,1,2,1,2,2,17
1627,2004,5,49,6,2,1,4,4,2,2,2,2,1,2,1,2,2,2,2,17
1634,2004,5,33,6,1,2,3,3,2,2,2,1,2,2,2,2,2,2,2,17
1637,2004,5,58,7,2,1,4,4,2,2,2,2,2,2,1,1,2,2,2,17
1639,2004,5,46,6,2,4,4,2,1,2,2,2,2,2,2,2,2,2,2,17
1641,2004,5,42,6,2,1,4,2,2,2,2,2,2,1,2,2,2,2,2,17
1656,2004,5,65,3,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1661,2004,5,45,4,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,17
1666,2004,5,38,7,2,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1686,2004,5,47,7,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
1687,2004,5,33,6,1,1,4,3,1,2,2,2,2,2,2,2,2,2,2,17
1688,2004,5,49,6,1,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1694,2004,5,78,4,2,1,4,3,2,2,2,2,1,2,1,2,2,2,2,17
1703,2004,5,45,3,2,1,4,1,2,2,2,2,2,2,1,2,2,2,2,17
1705,2004,5,75,3,2,1,4,3,2,1,2,2,2,2,1,2,1,2,2,17
1719,2004,5,47,3,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,17
1726,2004,5,63,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,17
1790,2004,5,70,6,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,17
1795,2004,5,35,5,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,17
1798,2004,5,56,7,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,17
1800,2004,5,24,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,17
1823,2004,5,63,7,1,2,4,2,2,2,2,2,2,1,1,2,2,2,2,17
1834,2004,5,20,3,1,1,4,1,2,2,2,2,2,1,1,2,2,2,2,17
1846,2004,5,35,4,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
1859,2004,5,47,3,2,1,4,3,2,2,2,1,2,2,2,2,2,2,2,17
1865,2004,5,33,4,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,17
1871,2004,5,50,3,2,,4,1,2,2,2,2,2,1,1,2,2,2,2,16
1881,2004,5,29,4,2,4,4,3,2,2,2,2,1,2,1,2,1,2,2,17
1882,2004,5,61,7,2,1,4,3,2,2,2,1,2,2,1,2,1,2,2,17
1890,2004,5,55,6,2,1,4,2,2,2,2,2,2,2,1,2,2,1,2,17
1903,2004,5,21,4,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,17
1908,2004,5,38,4,2,1,4,2,2,2,2,2,2,2,1,1,2,2,2,17
1911,2004,5,61,4,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,17
1921,2004,5,23,4,1,4,4,2,2,2,2,2,1,2,1,2,1,2,2,17
1925,2004,5,35,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,17
1982,2004,5,63,5,2,2,4,2,2,2,2,2,1,2,1,2,1,2,2,17
1991,2004,5,50,5,1,1,4,3,2,2,2,1,2,2,2,2,2,2,2,17
2029,2004,5,71,3,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,17
2036,2004,5,41,7,2,,4,4,1,2,2,2,2,2,2,2,2,2,2,16
2052,2004,5,27,4,2,4,4,2,2,2,2,2,2,2,1,2,1,2,2,17
2056,2004,5,35,7,1,2,4,3,2,2,2,2,2,2,1,2,2,2,2,17
2057,2004,5,28,4,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2063,2004,5,43,3,2,2,4,4,2,2,2,2,1,2,1,2,1,2,2,17
2066,2004,5,64,7,2,1,4,3,2,2,2,2,2,2,1,2,2,1,2,17
2102,2004,5,25,1,1,4,4,1,2,2,2,1,2,2,2,2,2,2,2,17
2150,2004,5,45,6,2,2,4,3,1,2,2,2,2,2,1,2,2,2,1,17
2174,2004,5,25,5,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,17
2269,2004,5,65,7,2,1,4,1,2,1,2,2,2,2,1,2,2,2,2,17
2296,2004,5,13,1,2,1,4,1,1,2,2,2,2,2,1,2,2,2,2,17
2302,2004,5,34,6,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2303,2004,5,41,3,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2320,2004,5,52,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,17
2409,2004,5,62,,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,16
2652,2004,5,48,6,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,17
2655,2004,5,57,2,2,4,4,4,1,2,2,2,2,2,1,2,1,2,2,17
2693,2004,5,70,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,17
2695,2004,5,15,1,1,4,4,2,2,2,2,2,1,2,2,2,2,2,2,17
2696,2004,5,25,6,2,2,4,4,2,2,2,2,1,2,1,2,2,2,2,17
2715,2004,5,19,3,2,1,4,3,2,2,2,1,2,2,1,2,1,1,2,17
2735,2004,5,37,6,2,5,4,1,2,2,2,2,2,1,2,1,2,2,2,17
2736,2004,5,43,7,1,1,4,2,1,2,2,2,2,2,1,2,1,2,2,17
2749,2004,5,23,4,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,17
2758,2004,5,35,,1,,5,1,2,2,2,2,2,1,2,2,2,2,2,15
2784,2004,5,52,6,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,17
2798,2004,5,28,6,2,2,3,1,2,2,2,2,2,1,1,2,2,2,2,17
2801,2004,5,54,6,1,,4,1,2,2,2,2,2,1,1,2,2,2,2,16
2804,2004,5,32,6,2,2,4,3,2,2,2,2,2,2,1,2,1,2,2,17
2807,2004,5,30,6,2,1,4,1,2,2,2,1,2,2,2,2,2,1,2,17
2810,2004,5,32,6,1,,4,3,2,2,2,2,2,1,1,2,2,2,2,16
